DATE (MM/DD/YYYY),HOUR-MST,Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Avg Wind Speed @ 6ft [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Global CMP22 (vent/cor) [W/m^2]
7/17/20,16:00,31.8738,17.1982,1.8076,818.0167,0,459.6427
7/17/20,17:00,28.7633,24.4227,2.5763,818.469,0,89.2372
7/17/20,18:00,25.4913,32.0325,4.1743,819.3527,0,28.6733
7/17/20,19:00,23.8937,37.9858,3.838,819.5828,0,5.2362
7/17/20,20:00,23.5878,38.9837,3.8338,819.6763,0,0.4925
7/17/20,21:00,23.6415,36.9238,3.7911,819.5561,0,-1.2036
7/17/20,22:00,23.764,34.4297,4.0444,819.2109,0,-1.2517
7/17/20,23:00,23.5005,34.3723,4.7551,818.7339,0,-1.3118
7/18/20,0:00,23.2483,33.3272,4.5832,818.2902,0,-1.4024
7/18/20,1:00,23.3202,31.5523,4.5624,817.6459,0,-1.4465
7/18/20,2:00,23.7323,29.2967,4.3363,817.2264,0,-1.456
7/18/20,3:00,23.9718,28.1187,4.2993,817.0492,0,-1.5092
7/18/20,4:00,24.106,27.3453,3.9388,817.1587,0,-1.5217
7/18/20,5:00,24.3077,26.3052,3.7324,817.3955,0,0.2946
7/18/20,6:00,24.6943,25.6478,3.8374,817.6854,0,72.4712
7/18/20,7:00,26.1237,24.0575,3.7586,817.8983,0,262.3339
7/18/20,8:00,28.6458,20.7352,3.3896,817.9781,0,464.8018
7/18/20,9:00,31.372,16.2777,2.0296,818.1031,0,644.2432
7/18/20,10:00,32.4615,16.167,2.4392,818.1004,0,716.7696
7/18/20,11:00,31.8725,16.1067,1.299,818.2179,0,367.2693
7/18/20,12:00,31.395,16.2097,1.6086,818.2478,0,360.8533
7/18/20,13:00,33.5382,14.1578,2.596,817.892,0,850.167
7/18/20,14:00,33.5322,12.7935,1.5898,817.4568,0,655.1783
7/18/20,15:00,33.6152,13.2672,2.6599,817.1535,0,521.2615
7/18/20,16:00,30.613,15.985,2.5366,817.9425,0,132.6152
7/18/20,17:00,30.4463,16.7758,1.5261,818.3573,0,241.8135
7/18/20,18:00,29.311,19.2475,2.6499,818.2223,0,68.0034
7/18/20,19:00,27.2385,25.3285,1.3642,819.2313,0,22.472
7/18/20,20:00,26.4415,25.7573,1.5294,820.0925,0,1.1088
7/18/20,21:00,24.9957,29.6083,0.886,820.0383,0,-1.4683
7/18/20,22:00,24.2925,33.532,0.701,819.5953,0,-1.4309
7/18/20,23:00,22.9445,33.7388,1.6346,819.4959,0,-1.4409
7/19/20,0:00,22.4567,32.9332,1.2293,819.5807,0,-1.4331
7/19/20,1:00,22.3037,32.9518,1.4248,819.556,0,-1.3354
7/19/20,2:00,21.6553,34.8712,1.8271,820.037,0,-1.1941
7/19/20,3:00,19.3657,54.6178,2.4347,820.3631,0,-1.0377
7/19/20,4:00,18.1753,66.2832,1.3761,820.4494,0,-1.2708
7/19/20,5:00,17.1575,74.641,1.2358,820.2359,0,1.4332
7/19/20,6:00,16.8885,80.6058,1.5272,820.2652,0,67.6602
7/19/20,7:00,17.87,74.7135,0.7086,820.2281,0,240.6678
7/19/20,8:00,20.9188,62.787,1.0644,820.171,0,420.8017
7/19/20,9:00,22.8572,58.1985,1.1496,820.1447,0,632.8222
7/19/20,10:00,24.6763,51.9017,1.3904,819.8581,0,693.3007
7/19/20,11:00,25.1795,48.7067,1.1642,819.6584,0,457.3908
7/19/20,12:00,24.8987,45.5978,1.2143,819.5624,0,130.7565
7/19/20,13:00,27.2712,21.9437,3.1082,819.3534,0,367.315
7/19/20,14:00,29.2588,19.6152,2.2216,818.241,0,527.9233
7/19/20,15:00,28.3868,22.1917,2.5369,818.2101,0,319.8681
7/19/20,16:00,26.0683,27.8007,1.9841,819.0437,0,223.4996
7/19/20,17:00,28.2193,25.5698,1.2487,818.3265,0,534.0583
7/19/20,18:00,28.5592,24.6008,0.7025,817.765,0,302.1917
7/19/20,19:00,27.804,26.213,0.1951,817.455,0,105.7751
7/19/20,20:00,25.3038,29.2515,0.6335,817.6599,0,3.6801
7/19/20,21:00,23.8703,31.865,2.4873,817.9421,0,-1.4685
7/19/20,22:00,24.1685,28.0325,2.4832,817.7804,0,-1.527
7/19/20,23:00,23.4938,26.146,2.9138,817.6667,0,-1.5177
7/20/20,0:00,24.583,23.1422,2.5111,817.8276,0,-1.4701
7/20/20,1:00,23.903,24.38,1.617,817.6128,0,-1.3785
7/20/20,2:00,23.2957,25.1567,1.8772,817.4479,0,-1.4268
7/20/20,3:00,23.614,23.7337,2.7719,817.2511,0,-1.5469
7/20/20,4:00,23.1463,23.9373,2.6227,817.3353,0,-1.4946
7/20/20,5:00,19.1743,46.8603,3.2982,817.8431,0,1.1253
7/20/20,6:00,18.5242,51.8777,0.7507,818.0209,0,78.3198
7/20/20,7:00,20.077,48.9305,1.2631,818.3694,0,257.5171
7/20/20,8:00,21.8605,45.7987,1.1035,818.4394,0,458.4321
7/20/20,9:00,24.2598,40.7217,1.7424,818.4264,0,648.3999
7/20/20,10:00,26.18,37.4602,1.9333,818.3144,0,803.5458
7/20/20,11:00,27.8647,32.948,2.0554,818.1431,0,923.9013
7/20/20,12:00,30.0755,23.8833,2.6598,817.7901,0,989.6927
7/20/20,13:00,30.9115,21.2562,3.3866,817.4543,0,994.1744
7/20/20,14:00,31.3842,20.9568,3.1429,817.248,0,933.6159
7/20/20,15:00,31.5262,18.8058,2.5491,816.8435,0,832.4829
7/20/20,16:00,31.4695,17.8283,1.7397,816.1639,0,676.861
7/20/20,17:00,30.8983,17.5368,1.5183,815.7702,0,320.7807
7/20/20,18:00,28.8048,23.4643,2.2933,816.3014,0,82.2865
7/20/20,19:00,25.946,37.8012,3.2551,817.1475,0,69.5667
7/20/20,20:00,23.4047,49.0525,1.3303,818.0138,0,4.4369
7/20/20,21:00,22.6513,48.6293,0.2725,818.5025,0,-1.4648
7/20/20,22:00,21.8937,49.2222,0.736,818.8763,0,-1.4262
7/20/20,23:00,20.8827,51.379,1.0349,819.3337,0,-1.3832
7/21/20,0:00,20.5738,52.2477,1.3294,819.7063,0,-1.3408
7/21/20,1:00,19.7072,54.2148,1.556,819.6373,0,-1.2984
7/21/20,2:00,19.1363,55.2985,1.3171,819.7646,0,-1.2666
7/21/20,3:00,18.3488,65.2297,1.2192,819.8675,0,-1.2483
7/21/20,4:00,17.071,73.5277,1.7273,819.6416,0,-1.1755
7/21/20,5:00,16.118,78.3073,0.3355,819.8383,0,0.2416
7/21/20,6:00,15.5312,85.5033,0.3821,820.1238,0,49.3753
7/21/20,7:00,16.5632,82.05,1.1324,820.5115,0,173.7464
7/21/20,8:00,18.0697,73.4007,1.4309,820.5458,0,388.5609
7/21/20,9:00,19.9678,63.261,1.324,820.1913,0,627.4559
7/21/20,10:00,21.5705,56.9328,1.854,819.8031,0,789.1035
7/21/20,11:00,22.9855,52.8793,1.8396,819.4734,0,904.2877
7/21/20,12:00,24.7037,48.149,1.9283,819.0164,0,1012.0388
7/21/20,13:00,26.2388,44.5072,1.8357,818.3277,0,704.9992
7/21/20,14:00,24.8552,48.4903,1.3803,817.9213,0,219.5357
7/21/20,15:00,26.4123,44.3435,0.9154,817.4327,0,490.8613
7/21/20,16:00,27.3395,37.9168,1.4555,816.8615,0,401.992
7/21/20,17:00,27.0445,37.2812,1.5932,816.4235,0,334.5095
7/21/20,18:00,26.693,31.8358,1.0886,815.9312,0,226.5645
7/21/20,19:00,26.5887,26.5193,2.0222,815.4955,0,102.1245
7/21/20,20:00,25.364,27.2738,1.892,815.8938,0,4.0283
7/21/20,21:00,24.9488,27.9495,0.9973,816.7044,0,-1.5959
7/21/20,22:00,22.6582,39.8687,2.1851,817.7016,0,-1.3398
7/21/20,23:00,19.1532,62.7913,2.7151,819.2086,0,-1.1497
7/22/20,0:00,18.1458,67.027,2.7636,819.6111,0,-1.1545
7/22/20,1:00,16.5755,74.9125,1.324,819.5784,0,-1.1941
7/22/20,2:00,15.8123,77.5333,0.2449,819.2858,0,-1.2782
7/22/20,3:00,15.2133,79.7773,0.2402,818.6947,0,-1.2659
7/22/20,4:00,14.9303,80.3812,0.0187,818.6585,0,-1.2608
7/22/20,5:00,14.7103,78.839,0.0127,818.5552,0,0.6566
7/22/20,6:00,14.6608,73.313,0.2875,818.5526,0,73.1358
7/22/20,7:00,16.9218,62.184,0.0728,818.2972,0,247.4581
7/22/20,8:00,18.7593,54.9068,0.0504,818.1847,0,257.4877
7/22/20,9:00,21.8895,49.6327,0.6123,817.8875,0,624.8037
7/22/20,10:00,25.1098,41.3233,0.9133,817.6119,0,786.5526
7/22/20,11:00,27.7317,29.9382,1.4281,817.3118,0,783.8483
7/22/20,12:00,29.456,22.609,1.771,817.1222,0,633.0075
7/22/20,13:00,31.0463,23.2778,2.2225,816.8075,0,903.1951
7/22/20,14:00,32.8178,20.0863,2.3667,816.0784,0,866.6227
7/22/20,15:00,32.7435,18.5647,2.6906,815.5478,0,601.0863
7/22/20,16:00,31.8468,17.9617,2.2189,815.3387,0,284.9971
7/22/20,17:00,27.7003,27.1452,3.1629,816.1517,0,35.581
7/22/20,18:00,24.2138,37.9442,2.9032,817.078,0,56.4633
7/22/20,19:00,23.9593,37.0908,3.1569,817.0485,0,39.3906
7/22/20,20:00,23.465,35.8647,2.5407,817.2204,0,1.9449
7/22/20,21:00,23.1245,35.7942,2.1707,817.6421,0,-1.386
7/22/20,22:00,22.9113,36.7613,1.6589,818.029,0,-1.3647
7/22/20,23:00,22.1567,38.328,1.3054,818.1368,0,-1.3707
7/23/20,0:00,22.3643,36.998,1.8115,817.9134,0,-1.3131
7/23/20,1:00,22.3205,36.0838,2.2024,817.4836,0,-1.3264
7/23/20,2:00,22.294,35.7232,1.4123,817.354,0,-1.3466
7/23/20,3:00,22.3218,35.3185,0.6478,817.3944,0,-1.3222
7/23/20,4:00,22.0335,36.5623,1.4081,817.3016,0,-1.328
7/23/20,5:00,22.7783,33.221,2.0933,817.4693,0,-0.541
7/23/20,6:00,22.426,33.7423,1.2106,818.072,0,28.7883
7/23/20,7:00,23.1318,31.5945,1.2664,818.3865,0,117.8652
7/23/20,8:00,24.7402,30.2412,0.9464,818.6083,0,328.1882
7/23/20,9:00,27.1245,27.8183,2.1371,818.5472,0,673.1825
7/23/20,10:00,28.4358,25.1663,2.5767,818.4116,0,777.6748
7/23/20,11:00,28.8572,25.1578,2.5874,818.2738,0,786.2861
7/23/20,12:00,30.3432,22.8313,2.7723,818.0738,0,1009.8323
7/23/20,13:00,30.2398,22.0293,2.3939,817.6564,0,756.2097
7/23/20,14:00,31.4273,20.845,2.548,817.163,0,903.895
7/23/20,15:00,29.582,21.4405,2.1328,816.9626,0,233.2994
7/23/20,16:00,30.8755,19.2308,1.5363,816.3641,0,542.6309
7/23/20,17:00,29.2593,22.4962,2.4864,816.3116,0,163.6369
7/23/20,18:00,24.7585,35.6333,6.0245,816.3117,0,101.4493
7/23/20,19:00,24.6028,36.0888,4.9712,816.2192,0,35.0524
7/23/20,20:00,24.9102,34.5888,4.1546,816.1654,0,-0.1426
7/23/20,21:00,24.78,34.4332,3.0915,816.7327,0,-1.2801
7/23/20,22:00,24.277,35.9108,4.1323,816.9558,0,-1.2327
7/23/20,23:00,23.1448,41.6303,2.9585,816.9998,0,-1.8726
7/24/20,0:00,22.5487,42.3085,1.1994,817.4177,0,-1.4675
7/24/20,1:00,21.6705,44.8747,2.1284,817.3379,0,-1.264
7/24/20,2:00,21.509,45.028,1.3015,817.2088,0,-1.2646
7/24/20,3:00,20.9457,46.8583,0.3389,817.0603,0,-1.2997
7/24/20,4:00,20.3242,49.6235,0.2485,816.9762,0,-1.2914
7/24/20,5:00,20.2988,48.2557,0.2729,817.0039,0,0.1607
7/24/20,6:00,20.6717,47.1242,0.0685,817.1671,0,42.6807
7/24/20,7:00,21.8403,42.979,0.3177,817.2543,0,149.1793
7/24/20,8:00,24.4158,39.6968,0.6076,817.4177,0,423.5023
7/24/20,9:00,24.827,43.6682,1.4987,817.5044,0,360.4812
7/24/20,10:00,26.1492,39.4105,1.8285,817.5035,0,581.6846
7/24/20,11:00,28.652,35.0858,2.4291,817.6313,0,1030.3731
7/24/20,12:00,28.5365,36.4518,2.8532,817.6198,0,701.3977
7/24/20,13:00,28.1793,35.9653,2.8618,817.4356,0,448.5384
7/24/20,14:00,27.563,35.4658,3.6599,817.484,0,763.4082
7/24/20,15:00,27.2235,36.7427,2.3624,817.6342,0,443.3174
7/24/20,16:00,23.0217,57.6238,3.6521,818.4885,0.0085,103.2914
7/24/20,17:00,20.9083,73.9545,2.8665,818.654,0,408.7579
7/24/20,18:00,22.8175,54.6357,1.0926,818.356,0.0042,226.3834
7/24/20,19:00,21.1085,60.527,0.2095,818.5314,0,26.4152
7/24/20,20:00,19.2587,77.4393,2.9354,818.8977,0.0169,-1.7035
7/24/20,21:00,17.119,88.4267,2.054,819.7678,0.055,-0.64
7/24/20,22:00,17.0863,87.4183,0.749,819.5328,0.0085,-0.4854
7/24/20,23:00,18.0833,78.784,1.6753,818.9649,0,-0.5703
7/25/20,0:00,20.0187,63.1043,2.2828,818.6028,0,-1.0036
7/25/20,1:00,20.0212,59.0562,3.5087,818.3106,0,-1.1512
7/25/20,2:00,20.1018,55.7857,2.489,818.2994,0,-1.1708
7/25/20,3:00,20.0208,55.348,2.6654,818.1571,0,-1.1394
7/25/20,4:00,20.2238,53.4945,2.4941,818.0871,0,-1.1593
7/25/20,5:00,20.1242,52.9793,2.4537,818.3111,0,-0.1108
7/25/20,6:00,20.1057,52.8563,2.4232,818.6079,0,69.0781
7/25/20,7:00,22.0145,46.3442,2.6589,818.8439,0,256.5891
7/25/20,8:00,23.9023,42.3618,1.3749,819.1963,0,279.4959
7/25/20,9:00,23.5837,51.8883,0.7941,819.4094,0,209.7158
7/25/20,10:00,25.2,44.4712,0.3037,819.6131,0,585.9847
7/25/20,11:00,28.2873,34.2662,1.9298,819.6072,0,844.8003
7/25/20,12:00,27.18,31.5953,2.2147,819.5071,0,393.5534
7/25/20,13:00,24.1638,45.7438,0.8201,819.55,0,450.0689
7/25/20,14:00,25.3233,39.7033,1.6935,819.3297,0,209.3455
7/25/20,15:00,18.1495,80.8815,4.6699,820.8818,0.0677,62.9967
7/25/20,16:00,16.9715,87.4133,3.4687,821.2895,0.0212,80.4078
7/25/20,17:00,18.1837,82.4938,2.9848,820.6573,0,244.023
7/25/20,18:00,19.6823,72.9978,1.3631,820.4883,0,111.1843
7/25/20,19:00,19.72,71.2665,0.983,820.413,0,23.6691
7/25/20,20:00,19.7088,66.2928,1.1876,820.2108,0,0.8462
7/25/20,21:00,19.775,63.3837,2.4668,820.3747,0,-1.0642
7/25/20,22:00,19.4783,63.9855,2.2795,820.4075,0,-1.4561
7/25/20,23:00,19.1995,65.8072,0.5549,820.4022,0,-1.154
7/26/20,0:00,18.7223,68.862,0.7927,820.4167,0,-1.1602
7/26/20,1:00,18.9325,67.453,1.5239,820.2973,0,-1.2878
7/26/20,2:00,18.3765,71.4528,1.3608,820.3222,0,-1.7278
7/26/20,3:00,18.1398,71.019,2.1567,820.3048,0,-1.4271
7/26/20,4:00,18.5258,65.3958,2.2104,820.1566,0,-1.146
7/26/20,5:00,18.3015,63.9062,2.0524,820.5264,0,-0.1715
7/26/20,6:00,18.0505,64.5497,1.7013,820.9755,0,53.4309
7/26/20,7:00,19.7207,58.1593,1.6944,821.4441,0,197.6148
7/26/20,8:00,22.2892,47.5403,1.0044,821.7584,0,394.2808
7/26/20,9:00,23.8362,42.4032,1.7162,821.8283,0,454.7543
7/26/20,10:00,25.0505,41.1483,2.228,822.1383,0,706.8913
7/26/20,11:00,26.0885,36.8243,2.6611,822.5306,0,854.8916
7/26/20,12:00,26.3757,33.6157,2.5097,822.5909,0,524.9183
7/26/20,13:00,24.1225,41.0578,2.7922,822.8957,0,138.543
7/26/20,14:00,21.0588,56.476,2.8869,823.7542,0,82.9293
7/26/20,15:00,17.8647,82.5917,2.1248,824.3306,0.0381,230.1901
7/26/20,16:00,19.7233,72.3073,1.7242,823.9243,0,384.5461
7/26/20,17:00,20.8353,63.0552,0.2882,823.4243,0,225.2061
7/26/20,18:00,21.9465,54.9453,0.4505,823.0192,0,266.1051
7/26/20,19:00,21.3492,56.2962,0.3009,822.9872,0,116.3865
7/26/20,20:00,20.0333,63.7847,0.0081,823.4086,0,5.6085
7/26/20,21:00,18.9878,69.0865,0.4046,824.2248,0,-1.3386
7/26/20,22:00,18.1767,70.6813,1.4486,824.3853,0,-1.2031
7/26/20,23:00,18.1515,72.8368,1.4047,824.3623,0,-1.1577
7/27/20,0:00,18.0607,72.7793,1.7188,824.4026,0,-1.1549
7/27/20,1:00,17.5937,72.9067,1.7777,824.0879,0,-1.133
7/27/20,2:00,17.2807,71.0453,1.3487,823.831,0,-1.1794
7/27/20,3:00,17.0707,69.883,0.9873,823.5934,0,-1.2139
7/27/20,4:00,16.3127,70.7368,1.4446,823.626,0,-1.2012
7/27/20,5:00,15.8547,69.931,1.6952,823.7344,0,0.2549
7/27/20,6:00,16.3512,66.7982,1.706,823.8415,0,50.418
7/27/20,7:00,17.7393,62.2788,0.6525,823.8698,0,210.7517
7/27/20,8:00,20.272,58.2492,1.2872,824.0728,0,462.8104
7/27/20,9:00,21.452,56.9285,1.259,824.2015,0,648.0771
7/27/20,10:00,22.5203,53.577,1.51,824.0178,0,740.4828
7/27/20,11:00,24.06,48.1552,2.2064,823.8147,0,910.2544
7/27/20,12:00,25.4642,41.461,2.1561,823.3441,0,939.1947
7/27/20,13:00,26.713,36.7578,2.0839,822.7424,0,994.0262
7/27/20,14:00,27.7453,33.2865,2.13,822.0776,0,731.4686
7/27/20,15:00,28.3788,31.5177,2.1382,821.5394,0,711.6259
7/27/20,16:00,28.1325,31.2062,1.6879,821.0101,0,595.6935
7/27/20,17:00,28.3637,28.8725,2.0559,820.6477,0,476.6478
7/27/20,18:00,27.6273,31.577,2.4402,820.3529,0,290.7418
7/27/20,19:00,26.1075,34.314,2.8568,820.2823,0,59.2998
7/27/20,20:00,24.4012,46.383,1.1447,820.3327,0,0.2407
7/27/20,21:00,22.0745,58.283,1.589,820.6593,0,-1.2105
7/27/20,22:00,20.7085,64.4155,0.6224,820.6615,0,-1.3789
7/27/20,23:00,20.078,65.0597,0.6604,820.6602,0,-1.3406
7/28/20,0:00,19.4845,60.7123,0.3121,820.2116,0,-1.3544
7/28/20,1:00,18.669,59.9882,0.0487,819.9645,0,-1.3216
7/28/20,2:00,18.2958,60.2803,1.4767,819.8139,0,-1.2466
7/28/20,3:00,18.3985,57.0837,1.9532,819.4127,0,-1.2297
7/28/20,4:00,18.552,54.3267,2.3272,819.1573,0,-1.1886
7/28/20,5:00,18.5818,53.0688,1.1175,819.2133,0,0.3802
7/28/20,6:00,18.5145,54.5182,0.1947,819.2942,0,41.6654
7/28/20,7:00,18.3487,62.9335,0.1574,819.2565,0,106.6849
7/28/20,8:00,19.4125,62.1517,0.3117,819.2432,0,218.5048
7/28/20,9:00,21.171,58.7075,0.6347,819.2729,0,437.0042
7/28/20,10:00,22.2282,55.7982,0.5507,819.2479,0,403.4002
7/28/20,11:00,24.0917,48.3823,0.6383,819.0632,0,643.5435
7/28/20,12:00,25.7612,44.5292,1.8444,818.6501,0,642.2235
7/28/20,13:00,26.1627,46.6558,1.3439,818.2543,0,636.9656
7/28/20,14:00,24.089,48.8167,3.3441,818.2885,0.0212,181.4838
7/28/20,15:00,17.2753,70.8955,3.0072,819.3851,0.0296,106.7001
7/28/20,16:00,21.7525,61.3613,0.5434,818.3385,0,628.6615
7/28/20,17:00,23.602,46.1585,0.6202,818.4949,0,280.4206
7/28/20,18:00,22.3083,53.5483,2.0782,818.0864,0,126.2027
7/28/20,19:00,20.8483,58.249,1.3795,818.8555,0,46.8537
7/28/20,20:00,19.2333,64.1783,1.3369,820.0032,0,0.6756
7/28/20,21:00,18.4267,67.1005,1.3747,819.7805,0,-1.2133
7/28/20,22:00,18.1628,65.7833,1.5503,819.4525,0,-1.2357
7/28/20,23:00,18.0967,60.1648,0.9665,819.2814,0,-1.3031
7/29/20,0:00,17.9485,52.2142,1.0002,819.3121,0,-1.2728
7/29/20,1:00,17.9193,48.5948,3.1702,818.8491,0,-1.2835
7/29/20,2:00,18.6875,43.6248,3.8962,818.3063,0,-1.2349
7/29/20,3:00,19.2352,40.8485,4.253,817.8385,0,-1.2273
7/29/20,4:00,19.415,40.107,4.1387,817.5561,0,-1.1269
7/29/20,5:00,19.1392,40.8207,3.1777,817.78,0,-0.4948
7/29/20,6:00,18.3183,43.1752,2.5155,817.9992,0,50.2414
7/29/20,7:00,19.8863,40.4887,2.0969,818.1093,0,239.9475
7/29/20,8:00,23.6493,31.8647,0.9575,818.1246,0,441.2312
7/29/20,9:00,26.9798,24.608,1.6755,818.0589,0,631.8117
7/29/20,10:00,28.0968,18.7068,4.65,817.7445,0,801.7472
7/29/20,11:00,28.6842,17.3703,5.532,817.7219,0,904.606
7/29/20,12:00,29.5247,15.9128,6.5205,817.1868,0,982.2399
7/29/20,13:00,30.1273,15.4682,7.2553,816.9256,0,1013.0276
7/29/20,14:00,31.1123,13.207,5.6534,816.4666,0,846.8355
7/29/20,15:00,31.162,13.1812,5.613,816.2833,0,683.8737
7/29/20,16:00,31.3393,12.9987,5.4952,816.1825,0,574.5509
7/29/20,17:00,31.4727,13.367,5.1312,816.4423,0,515.4481
7/29/20,18:00,29.4822,19.314,4.3452,817.022,0,289.0366
7/29/20,19:00,26.2503,28.975,3.3756,818.7125,0,114.776
7/29/20,20:00,23.2595,38.9497,1.6549,820.0298,0,2.1658
7/29/20,21:00,21.9028,44.4028,1.7618,820.8477,0,-1.4546
7/29/20,22:00,19.8188,52.429,2.2038,821.6108,0,-1.2445
7/29/20,23:00,18.8038,55.8588,0.137,821.9187,0,-1.4186
7/30/20,0:00,17.4988,63.1345,0.5629,822.0328,0,-1.4036
7/30/20,1:00,16.7565,66.699,0.0145,821.8846,0,-1.384
7/30/20,2:00,16.492,67.3838,0.1109,821.8452,0,-1.3085
7/30/20,3:00,15.5135,71.2037,0.966,822.0294,0,-1.285
7/30/20,4:00,15.2188,69.9922,2.4121,821.6899,0,-1.1841
7/30/20,5:00,16.0638,62.7247,2.4106,821.605,0,-0.6365
7/30/20,6:00,16.9795,56.343,1.9867,821.9279,0,56.2094
7/30/20,7:00,17.7168,61.6002,0.9071,822.3794,0,230.0099
7/30/20,8:00,19.8322,52.2772,0.8597,822.6485,0,433.1786
7/30/20,9:00,21.594,47.8768,1.0901,822.7443,0,621.0794
7/30/20,10:00,22.7055,47.1147,1.6658,822.9672,0,773.7273
7/30/20,11:00,23.8327,44.15,2.8169,823.2789,0,898.9594
7/30/20,12:00,24.2967,41.4157,3.402,823.1949,0,929.8379
7/30/20,13:00,24.9587,40.4183,2.8054,823.1934,0,976.5733
7/30/20,14:00,25.397,41.3653,3.1596,823.1654,0,899.386
7/30/20,15:00,25.148,43.5263,3.2459,823.24,0,681.9803
7/30/20,16:00,22.9085,48.8175,3.2632,823.5689,0,157.5675
7/30/20,17:00,22.377,51.9385,3.2912,823.829,0,245.4905
7/30/20,18:00,21.3668,56.67,3.0712,824.7635,0,123.3042
7/30/20,19:00,19.4,66.9985,2.0955,825.3287,0,28.7898
7/30/20,20:00,17.8053,78.1468,1.6878,825.765,0,0.9002
7/30/20,21:00,16.992,80.2992,0.6005,826.0687,0,-1.2688
7/30/20,22:00,16.9625,78.6128,0.541,826.0251,0,-1.2617
7/30/20,23:00,16.3892,81.4062,0.0276,825.6286,0,-1.221
7/31/20,0:00,16.2852,81.34,0.5214,825.1006,0,-1.2161
